name	label	A0	A1	A2	A3	A4	A5	A6	A7	Placement
147	6 : two	0.344348	0.730761	0.472929	0.140842	0.075775	0.343298	0.385217	0.019263	100.000000
148	3 : hook	0.533003	0.614752	0.691846	0.187891	0.202577	0.420177	0.831648	0.644989	100.000000
149	1 : pinch	0.073757	0.308737	0.097394	0.154996	0.077715	0.226694	0.273370	0.029649	100.000000
150	7 : three	0.094492	0.126062	0.752690	0.214376	0.206455	0.354829	0.946094	0.180193	100.000000
151	4 : pointing	0.332056	0.639646	0.391900	0.233591	0.137621	0.303547	0.208749	0.430867	100.000000
152	6 : two	0.235354	0.582496	0.450419	0.211442	0.041051	0.152235	0.270952	0.050114	100.000000
153	2 : fist	0.713024	0.943519	0.800961	0.081906	0.599626	0.650925	0.937615	0.829137	100.000000
154	3 : hook	0.616453	0.725200	0.759300	0.149780	0.230684	0.217954	0.890789	0.647162	100.000000
155	8 : four	0.304535	0.332574	0.732381	0.463424	0.127485	0.257883	0.788776	0.286663	100.000000
156	7 : three	0.209437	0.189723	0.726814	0.310963	0.224784	0.394351	0.919184	0.371634	100.000000
157	8 : four	0.181517	0.280649	0.786528	0.415600	0.142065	0.254367	0.866361	0.165497	100.000000
158	7 : three	0.068287	0.184806	0.397704	0.153543	0.114994	0.143818	0.611050	0.069907	100.000000
159	2 : fist	0.970811	0.892441	0.990257	0.267711	0.936560	0.609737	0.771335	0.996060	100.000000
160	8 : four	0.317126	0.274192	0.881982	0.520474	0.129338	0.450450	0.936369	0.195837	100.000000
161	6 : two	0.284883	0.675669	0.432773	0.150054	0.090563	0.275896	0.352064	0.036866	100.000000
162	6 : two	0.289469	0.613047	0.502733	0.171107	0.086080	0.263448	0.372195	0.031181	100.000000
163	5 : one	0.269242	0.466371	0.404860	0.225157	0.035261	0.140770	0.174424	0.064159	100.000000
164	6 : two	0.323002	0.610431	0.427206	0.189387	0.123002	0.269431	0.362431	0.070183	100.000000
165	2 : fist	0.991896	0.982813	0.978256	0.095100	0.994862	0.976553	0.867509	0.998499	100.000000
166	0 : rest	0.066114	0.493865	0.077994	0.122104	0.072276	0.085841	0.105839	0.031374	100.000000
167	1 : pinch	0.069919	0.251119	0.083281	0.186748	0.131980	0.371856	0.289898	0.036466	100.000000
168	7 : three	0.098191	0.316365	0.291707	0.169276	0.102692	0.139206	0.344848	0.059255	100.000000
169	5 : one	0.432769	0.628924	0.386481	0.188031	0.046067	0.258404	0.218464	0.052394	100.000000
170	0 : rest	0.039295	0.369666	0.077476	0.078416	0.019341	0.062499	0.249264	0.013782	100.000000
171	8 : four	0.356164	0.333947	0.863060	0.605466	0.127512	0.434572	0.935839	0.222949	100.000000
172	4 : pointing	0.297771	0.707345	0.282605	0.149743	0.083809	0.298366	0.148316	0.355481	100.000000
173	3 : hook	0.521071	0.570240	0.696214	0.185592	0.182742	0.343705	0.852267	0.659285	100.000000
174	2 : fist	0.989134	0.972126	0.995506	0.161017	0.990532	0.922973	0.842765	0.999656	100.000000
175	2 : fist	0.929463	0.897929	0.977886	0.237366	0.848733	0.461853	0.768689	0.983884	100.000000
176	6 : two	0.275199	0.570090	0.506126	0.172257	0.092806	0.232978	0.414420	0.061976	100.000000
177	9 : five	0.563105	0.364784	0.902728	0.416874	0.117007	0.576506	0.941882	0.397166	100.000000
178	9 : five	0.331232	0.369774	0.700747	0.202774	0.203337	0.392491	0.946725	0.550643	100.000000
179	8 : four	0.106557	0.199650	0.460222	0.392656	0.220144	0.232101	0.616707	0.140896	100.000000
180	1 : pinch	0.100671	0.288615	0.160763	0.212283	0.110140	0.246255	0.323448	0.057097	100.000000
181	9 : five	0.505437	0.433216	0.854526	0.311093	0.192893	0.477459	0.895395	0.567546	100.000000
182	4 : pointing	0.325185	0.629264	0.296825	0.154257	0.097588	0.250017	0.211800	0.212679	100.000000
183	0 : rest	0.007448	0.248710	0.044062	0.091616	0.019804	0.017510	0.100290	0.003672	100.000000
184	4 : pointing	0.242707	0.657712	0.331027	0.213461	0.126702	0.288756	0.101295	0.385935	100.000000
185	4 : pointing	0.419417	0.604312	0.447991	0.149299	0.172285	0.183499	0.258071	0.478257	100.000000
186	3 : hook	0.484067	0.546101	0.646644	0.206362	0.185438	0.272778	0.764986	0.639004	100.000000
187	6 : two	0.262316	0.570705	0.429069	0.179407	0.046609	0.197662	0.251171	0.031761	100.000000
188	5 : one	0.344372	0.554060	0.369359	0.189959	0.057306	0.201639	0.204972	0.102985	100.000000
189	1 : pinch	0.153870	0.302358	0.348230	0.281140	0.284934	0.267683	0.520500	0.256714	100.000000
190	3 : hook	0.633468	0.716532	0.869348	0.142559	0.194272	0.197483	0.955736	0.741052	100.000000
191	9 : five	0.427015	0.345799	0.832839	0.315813	0.177180	0.372690	0.879137	0.583486	100.000000
192	4 : pointing	0.327178	0.629769	0.390781	0.306903	0.086664	0.269673	0.158215	0.370192	100.000000
193	3 : hook	0.595146	0.829280	0.661505	0.102807	0.233659	0.469405	0.903498	0.681136	100.000000
194	4 : pointing	0.248723	0.607700	0.353455	0.208956	0.103879	0.213563	0.224385	0.308642	100.000000
195	5 : one	0.219430	0.454209	0.353825	0.233189	0.086588	0.157691	0.218833	0.109531	100.000000
196	6 : two	0.230665	0.581823	0.430780	0.152813	0.090727	0.230326	0.330196	0.038507	100.000000
197	6 : two	0.277137	0.645923	0.478348	0.155187	0.079592	0.267721	0.351527	0.028711	100.000000
198	5 : one	0.229094	0.477278	0.379158	0.206489	0.082999	0.155779	0.211138	0.111410	100.000000
199	2 : fist	0.990991	0.973413	0.977761	0.113289	0.991174	0.965728	0.817400	0.998685	100.000000
200	8 : four	0.287631	0.255979	0.807372	0.483485	0.225750	0.434789	0.902648	0.281681	100.000000
201	6 : two	0.280550	0.638852	0.456689	0.150485	0.095890	0.275077	0.356041	0.038002	100.000000
202	4 : pointing	0.290206	0.688557	0.347944	0.179410	0.085013	0.259948	0.071685	0.488287	100.000000
203	9 : five	0.523209	0.403418	0.841003	0.362590	0.167919	0.454364	0.863532	0.522412	100.000000
204	9 : five	0.408013	0.465905	0.672012	0.264202	0.195548	0.303686	0.673244	0.560021	100.000000
205	4 : pointing	0.321168	0.643136	0.343404	0.241101	0.075919	0.286690	0.145270	0.347316	100.000000
206	2 : fist	0.896775	0.818176	0.980305	0.313872	0.795781	0.413525	0.740440	0.981568	100.000000
207	1 : pinch	0.081901	0.238989	0.118788	0.198979	0.102712	0.335051	0.364025	0.036135	100.000000
208	1 : pinch	0.062676	0.235817	0.089578	0.136417	0.058139	0.261518	0.383298	0.019113	100.000000
209	7 : three	0.059739	0.076335	0.803414	0.196980	0.267859	0.398946	0.975804	0.132032	100.000000
210	0 : rest	0.021002	0.318230	0.062289	0.080060	0.019023	0.035557	0.188274	0.009359	100.000000
211	6 : two	0.274520	0.630960	0.412872	0.153668	0.108519	0.258747	0.339711	0.056515	100.000000
212	8 : four	0.417772	0.369806	0.908038	0.665366	0.095691	0.509185	0.960325	0.164696	100.000000
213	0 : rest	0.039284	0.357720	0.082314	0.077715	0.018767	0.056555	0.261205	0.014733	100.000000
214	4 : pointing	0.437855	0.638258	0.521927	0.185945	0.210534	0.329067	0.446240	0.539627	100.000000
215	4 : pointing	0.384825	0.639665	0.413231	0.194677	0.172688	0.302657	0.267285	0.456160	100.000000
216	3 : hook	0.620677	0.725374	0.760676	0.142761	0.212944	0.238197	0.905339	0.659781	100.000000
217	5 : one	0.278703	0.461196	0.324771	0.238381	0.035910	0.130797	0.129375	0.067811	100.000000
218	4 : pointing	0.202755	0.693284	0.316409	0.207038	0.094322	0.257244	0.057595	0.408707	100.000000
219	4 : pointing	0.205901	0.694436	0.308113	0.244979	0.132009	0.238555	0.080728	0.376913	100.000000
220	8 : four	0.353502	0.394610	0.864471	0.603230	0.098184	0.366994	0.911220	0.184565	100.000000
221	6 : two	0.238275	0.490826	0.587393	0.202789	0.087729	0.202374	0.545769	0.118590	100.000000
222	3 : hook	0.556327	0.726907	0.684175	0.131032	0.214964	0.229249	0.890418	0.648254	100.000000
223	8 : four	0.507728	0.375305	0.848998	0.450413	0.118081	0.444487	0.882298	0.377360	100.000000
224	8 : four	0.171390	0.229514	0.780883	0.372975	0.155791	0.312521	0.885655	0.144956	100.000000
225	8 : four	0.198990	0.250992	0.804356	0.431197	0.152245	0.300675	0.887354	0.176351	100.000000
226	4 : pointing	0.274718	0.648050	0.400078	0.246087	0.247390	0.217354	0.199506	0.433194	100.000000
227	7 : three	0.049741	0.093353	0.646853	0.212875	0.268089	0.262698	0.927157	0.112558	100.000000
228	6 : two	0.123416	0.433727	0.351745	0.176387	0.078311	0.088361	0.243232	0.087980	100.000000
229	3 : hook	0.575839	0.783800	0.598959	0.113697	0.191806	0.497847	0.882395	0.662138	100.000000
230	3 : hook	0.502668	0.666343	0.610413	0.170455	0.199537	0.388786	0.727603	0.623793	100.000000
231	5 : one	0.250541	0.513195	0.306642	0.241187	0.062198	0.118650	0.117240	0.100891	100.000000
232	1 : pinch	0.041420	0.292389	0.057946	0.064324	0.024643	0.141706	0.319447	0.008738	100.000000
233	6 : two	0.317926	0.625394	0.412418	0.178700	0.128291	0.269123	0.391002	0.078070	100.000000
234	5 : one	0.309027	0.500613	0.367292	0.212483	0.043919	0.163742	0.173743	0.077794	100.000000
235	9 : five	0.387066	0.370215	0.740532	0.286584	0.156463	0.273046	0.783439	0.468568	100.000000
236	0 : rest	0.011452	0.269257	0.044919	0.084352	0.018903	0.025858	0.120207	0.005181	100.000000
237	1 : pinch	0.092283	0.257928	0.220139	0.305113	0.141110	0.237038	0.368320	0.085605	100.000000
238	3 : hook	0.509618	0.562805	0.590976	0.157781	0.217506	0.189316	0.525244	0.572314	100.000000
239	6 : two	0.194781	0.482646	0.460449	0.143591	0.072603	0.157802	0.386721	0.067846	100.000000
240	3 : hook	0.615784	0.745273	0.735214	0.134094	0.226246	0.212921	0.912308	0.640132	100.000000
241	1 : pinch	0.067877	0.203443	0.111333	0.299989	0.181453	0.513669	0.330014	0.052762	100.000000
242	8 : four	0.485609	0.377864	0.824573	0.460309	0.125889	0.396843	0.831870	0.311512	100.000000
243	5 : one	0.341765	0.502980	0.348389	0.207912	0.033342	0.162137	0.148918	0.073631	100.000000
244	9 : five	0.491971	0.607516	0.986511	0.320483	0.197162	0.154565	0.909253	0.847325	100.000000
245	7 : three	0.092979	0.221792	0.437702	0.260085	0.178443	0.152964	0.586344	0.116841	100.000000
246	8 : four	0.464487	0.380969	0.814475	0.531498	0.109843	0.374141	0.816771	0.305815	100.000000
247	3 : hook	0.574230	0.695103	0.821891	0.154921	0.177639	0.387315	0.938254	0.733873	100.000000
248	6 : two	0.138133	0.345553	0.281520	0.201714	0.117220	0.187530	0.291184	0.077026	100.000000
249	7 : three	0.172372	0.186409	0.693706	0.274705	0.198651	0.335562	0.901175	0.301941	100.000000
250	2 : fist	0.922334	0.835215	0.978409	0.304873	0.782198	0.395214	0.734640	0.981332	100.000000
251	9 : five	0.509783	0.397022	0.892044	0.334911	0.161057	0.487133	0.920698	0.585996	100.000000
252	2 : fist	0.999644	0.997965	0.997979	0.074942	0.999989	0.999845	0.968392	0.999986	100.000000
253	9 : five	0.497490	0.471684	0.942719	0.323887	0.180222	0.555057	0.959130	0.606435	100.000000
254	2 : fist	0.943104	0.980794	0.888404	0.079701	0.983224	0.980841	0.920673	0.975149	100.000000
255	0 : rest	0.049999	0.349707	0.148549	0.078031	0.026916	0.051975	0.329100	0.034253	100.000000
256	4 : pointing	0.292320	0.608415	0.418225	0.239127	0.126429	0.279453	0.254273	0.372998	100.000000
257	2 : fist	0.767675	0.951725	0.812595	0.066194	0.672256	0.409764	0.894744	0.891578	100.000000
258	1 : pinch	0.053971	0.211053	0.074665	0.123062	0.064006	0.345799	0.366028	0.016542	100.000000
259	8 : four	0.447619	0.567160	0.725565	0.462246	0.179768	0.421210	0.692777	0.426727	100.000000
260	6 : two	0.449825	0.776440	0.393174	0.140228	0.111513	0.409887	0.402680	0.031716	100.000000
261	2 : fist	0.999309	0.998211	0.996576	0.062830	0.999988	0.999840	0.978720	0.999963	100.000000
262	5 : one	0.257891	0.470873	0.395155	0.234488	0.048387	0.139427	0.183226	0.076796	100.000000
263	7 : three	0.076983	0.163484	0.477030	0.309573	0.217721	0.287719	0.746669	0.145141	100.000000
