name	label	A0	A1	A2	A3	A4	A5	A6	A7	Placement
7165	2 : fist	0.997866	0.999191	0.995776	0.038436	0.999983	0.999620	0.994601	0.999881	100.000000
7166	9 : five	0.304097	0.463591	0.899732	0.264611	0.188129	0.332844	0.848206	0.722870	100.000000
7167	5 : one	0.199649	0.456119	0.232663	0.220281	0.062992	0.158690	0.168479	0.089083	100.000000
7168	8 : four	0.511689	0.335379	0.884606	0.679052	0.071955	0.317687	0.819060	0.158903	100.000000
7169	7 : three	0.052997	0.106781	0.572162	0.197162	0.246181	0.291029	0.873342	0.068748	100.000000
7170	0 : rest	0.022573	0.321578	0.045910	0.043209	0.006936	0.049951	0.260475	0.004930	100.000000
7171	9 : five	0.324009	0.642730	0.982208	0.296304	0.200831	0.247897	0.928322	0.831439	100.000000
7172	6 : two	0.326813	0.668614	0.475936	0.186408	0.085038	0.273205	0.379058	0.066340	100.000000
7173	9 : five	0.534083	0.496732	0.821181	0.430077	0.267595	0.548158	0.828296	0.513312	100.000000
7174	8 : four	0.609455	0.316261	0.909233	0.648507	0.085845	0.460286	0.872535	0.196826	100.000000
7175	9 : five	0.246763	0.372972	0.523159	0.306371	0.187663	0.222340	0.563440	0.348977	100.000000
7176	4 : pointing	0.380585	0.686818	0.317564	0.157500	0.077192	0.294153	0.151934	0.433695	100.000000
7177	3 : hook	0.569429	0.653075	0.569185	0.199776	0.309167	0.414038	0.504955	0.629362	100.000000
7178	9 : five	0.413763	0.499962	0.846371	0.267540	0.227478	0.313993	0.787706	0.705292	100.000000
7179	3 : hook	0.550527	0.785229	0.842749	0.095987	0.154291	0.080269	0.939156	0.794043	100.000000
7180	8 : four	0.593454	0.341894	0.874316	0.641495	0.073312	0.354632	0.787036	0.195835	100.000000
7181	7 : three	0.052474	0.136204	0.411767	0.202408	0.190260	0.190612	0.694286	0.061030	100.000000
7182	9 : five	0.417898	0.463242	0.895753	0.321541	0.189398	0.399348	0.828655	0.650561	100.000000
7183	4 : pointing	0.631811	0.702533	0.435298	0.135051	0.086019	0.191043	0.242580	0.627993	100.000000
7184	6 : two	0.331413	0.667401	0.393575	0.197715	0.113436	0.275513	0.363551	0.102707	100.000000
7185	9 : five	0.338147	0.472582	0.918746	0.264900	0.188885	0.327026	0.852958	0.737890	100.000000
7186	0 : rest	0.092245	0.409186	0.137651	0.153019	0.051464	0.091109	0.170873	0.047086	100.000000
7187	6 : two	0.249538	0.582437	0.473641	0.205807	0.058463	0.195805	0.292390	0.044235	100.000000
7188	5 : one	0.344614	0.568920	0.347266	0.210162	0.057037	0.195133	0.192677	0.120429	100.000000
7189	8 : four	0.486267	0.377838	0.761548	0.488926	0.130471	0.306742	0.674451	0.343651	100.000000
7190	1 : pinch	0.129465	0.379853	0.171569	0.240224	0.119814	0.226257	0.228668	0.100697	100.000000
7191	8 : four	0.438118	0.329636	0.816700	0.670846	0.071724	0.204655	0.683779	0.168744	100.000000
7192	2 : fist	0.591628	0.613717	0.922335	0.415404	0.390326	0.622844	0.861444	0.663007	100.000000
7193	0 : rest	0.078827	0.427640	0.123147	0.120462	0.047479	0.081723	0.158259	0.039421	100.000000
7194	5 : one	0.301312	0.501638	0.387931	0.228027	0.043914	0.160015	0.184094	0.086085	100.000000
7195	9 : five	0.350276	0.446573	0.851879	0.279797	0.194605	0.320769	0.797862	0.663940	100.000000
7196	3 : hook	0.506879	0.623836	0.836643	0.177222	0.194657	0.174633	0.791302	0.754656	100.000000
7197	7 : three	0.248825	0.237777	0.725248	0.397254	0.199817	0.340999	0.820684	0.261414	100.000000
7198	8 : four	0.405944	0.372076	0.698094	0.532445	0.086582	0.201274	0.512291	0.209985	100.000000
7199	3 : hook	0.568257	0.633341	0.643497	0.176551	0.187024	0.280429	0.785027	0.625728	100.000000
7200	2 : fist	0.789383	0.910242	0.736497	0.107203	0.795881	0.829314	0.701495	0.869730	100.000000
7201	2 : fist	0.967956	0.982213	0.909360	0.126659	0.995649	0.989472	0.907223	0.988377	100.000000
7202	7 : three	0.050679	0.162452	0.455380	0.147063	0.163865	0.202338	0.751653	0.062367	100.000000
7203	9 : five	0.400757	0.439257	0.656291	0.264716	0.196272	0.229057	0.662363	0.585431	100.000000
7204	3 : hook	0.527558	0.627479	0.807182	0.150953	0.158269	0.139211	0.753966	0.718825	100.000000
7205	4 : pointing	0.215050	0.555724	0.312242	0.200061	0.117778	0.148182	0.151868	0.190159	100.000000
7206	1 : pinch	0.055912	0.246503	0.065600	0.128459	0.072502	0.336775	0.316951	0.017010	100.000000
7207	3 : hook	0.567419	0.666815	0.730536	0.161024	0.181137	0.179869	0.764490	0.683370	100.000000
7208	5 : one	0.356496	0.598683	0.319111	0.185735	0.073689	0.221738	0.195892	0.162154	100.000000
7209	4 : pointing	0.262593	0.534896	0.375688	0.235395	0.123345	0.194114	0.305880	0.234948	100.000000
7210	0 : rest	0.010838	0.267235	0.079127	0.072752	0.014148	0.011233	0.135348	0.007012	100.000000
7211	2 : fist	0.999641	0.999885	0.999363	0.015404	0.999999	0.999962	0.998997	0.999994	100.000000
7212	9 : five	0.434171	0.444251	0.834278	0.335439	0.210571	0.356193	0.789419	0.640525	100.000000
7213	4 : pointing	0.520540	0.684829	0.470405	0.141460	0.213891	0.286963	0.368400	0.497472	100.000000
7214	4 : pointing	0.456589	0.633114	0.418612	0.141641	0.137276	0.239894	0.382414	0.450240	100.000000
7215	1 : pinch	0.069424	0.260658	0.162910	0.190340	0.095233	0.240021	0.357478	0.049293	100.000000
7216	7 : three	0.110320	0.252047	0.528541	0.281855	0.201213	0.154288	0.642484	0.187599	100.000000
7217	3 : hook	0.505658	0.622434	0.775686	0.225735	0.252894	0.307447	0.748497	0.681777	100.000000
7218	8 : four	0.372782	0.256742	0.837361	0.611808	0.141658	0.363939	0.840230	0.177699	100.000000
7219	7 : three	0.159582	0.213296	0.729881	0.327993	0.169791	0.264400	0.808796	0.144365	100.000000
7220	9 : five	0.443388	0.437415	0.879431	0.340958	0.183488	0.395883	0.826196	0.609861	100.000000
7221	2 : fist	0.999986	0.999994	0.999900	0.008689	1.000000	1.000000	0.999914	1.000000	100.000000
7222	7 : three	0.042262	0.168406	0.548803	0.133848	0.124492	0.122234	0.751311	0.056900	100.000000
7223	0 : rest	0.023909	0.309954	0.052996	0.083890	0.019818	0.038646	0.104689	0.009222	100.000000
7224	2 : fist	0.999449	0.999816	0.997843	0.013226	0.999999	0.999910	0.994392	0.999987	100.000000
7225	0 : rest	0.007686	0.277222	0.074287	0.074887	0.014851	0.014059	0.069466	0.004080	100.000000
7226	5 : one	0.296404	0.631433	0.320001	0.190864	0.128353	0.237182	0.267031	0.206254	100.000000
7227	1 : pinch	0.122191	0.317267	0.171464	0.272924	0.188039	0.309720	0.305176	0.117930	100.000000
7228	8 : four	0.530538	0.343585	0.913849	0.635193	0.091248	0.446539	0.887163	0.185272	100.000000
7229	5 : one	0.197097	0.462590	0.300671	0.211671	0.079683	0.145401	0.191050	0.103576	100.000000
7230	0 : rest	0.032349	0.332109	0.091355	0.059332	0.015762	0.046234	0.299809	0.016328	100.000000
7231	5 : one	0.282086	0.468863	0.392665	0.251485	0.043387	0.143233	0.176475	0.081874	100.000000
7232	6 : two	0.183143	0.419141	0.482776	0.181411	0.071170	0.142678	0.338982	0.099621	100.000000
7233	3 : hook	0.627451	0.788775	0.680395	0.119468	0.233961	0.210267	0.840062	0.667706	100.000000
7234	3 : hook	0.501655	0.615715	0.882178	0.171179	0.180141	0.147116	0.824432	0.767424	100.000000
7235	0 : rest	0.069632	0.388851	0.093049	0.101770	0.025804	0.086522	0.172668	0.024638	100.000000
7236	6 : two	0.358840	0.705487	0.339525	0.177789	0.126285	0.282919	0.334227	0.169831	100.000000
